,title,date,authority,link,desc
98,تصويب نامه درخصوص ايجاد سامانه ملي املاك و اسكان كشور,1399/03/21,هيات وزيران,https://qavanin.ir/Law/TreeText/286672,
99,تصويب نامه درخصوص تمديد مهلت ترخيص خودروهاي موضوع بند (1) تصوب نامه شماره 152676/ت 57394 هـ مورخ 29 /11 /1398,1399/03/21,هيات وزيران,https://qavanin.ir/Law/TreeText/286673,
100,نظر مشورتي 7/99/45 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287288,استعلام : با عنايت به بند «ب» ماده 115 قانون برنامه پنجم توسعه اقتصادي، اجتماعي و فرهنگي جمهوري اسلامي ايران مصوب 1389 و با لحاظ مواد 3، 11، 15 و بند «پ» آن و مواد 19 و 65 قانون بيمه اجباري خسارات وارده شده به شخص ثالث در اثر حوادث ناشي از وسايل نقليه مصوب 1395 و با توجه به رأي وحدت رويه شماره 781 مورخ 1398/6/26 هيأت عمومي ديوان عالي كشور، چنانچه بيمه نامه اي براي وسيله نقليه اي پس از تصويب قانون برنامه پنجم توسعه و پيش از تصويب قانون بيمه اجباري مذكور صادر شود و در آن حداكثر غرامت فوت و نقص عضو در هر حادثه براي راننده خودروي موضوع بيمه نامه يكصد ميليون ريال درج شده باشد و با توجه به آيين نامه شماره 67 شوراي عالي بيمه در اجراي بند «ب» ماده 115 مرقوم چنانچه پرداخت غرامت راننده وسيله نقليه مسبب حادثه موكول به آن شود كه راننده مسبب حادثه گواهي نامه رانندگي متناسب با وسيله نقليه مقصر حادثه داشته باشد، آيا چنين شرطي معتبر و قابل اعمال براي پرداخت و يا عدم پرداخت غرامت فوت راننده مسبب حادثه است كه فاقد گواهينامه رانندگي متناسب با وسيله نقليه موضوع بيمه نامه مقصر حادثه بوده است؟ به عبارتي ديگر آيا فقدان گواهينامه رانندگي به نحو مزبور باعث عدم استحقاق وراث راننده مزبور براي دريافت غرامت فوت از شركت بيمه گر مي شود؟ چنانچه وراث استحقاق دريافت غرامت را داشته باشد، ميزان اين استحقاق به ميزان سقف تعهدات مندرج در بيمه نامه راجع به راننده مقصر است يا به ميزان يك ديه كامل؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : 1- اولاً، چنانچه دارنده وسيله نقليه مسبب حادثه پوشش بيمه اي حوادث خسارات بدني به راننده مسبب حادثه را خريداري كرده باشد، مطالبه غرامت از سوي راننده يا وراث وي تابع قراداد منعقده با شركت بيمه است. ثانياً، با توجه به بند «ب» ماده 115 قانون برنامه پنجم توسعه اقتصادي، اجتماعي و فرهنگي جمهوري اسلامي ايران مصوب 1389 و آيين نامه شماره 67 مورخ 2/6/1390 شوراي عالي بيمه كه در زمان وقوع حادثه حاكم بوده است، در فرض سؤال پرداخت خسارت (ديه) به وراث راننده متوفي مقصر (مسبب حادثه) كه فاقد گواهينامه رانندگي متناسب بوده است، منتفي است 2- با توجه به پاسخ سؤال يك، پاسخ به اين سؤال منتفي است.
101,نظر مشورتي 7/99/120 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287289,استعلام : بازگشت به نامه شماره 7/98/1993 مورخ 1398/12/21 به آگاهي مي رساند تعدادي از كاركنان بازنشسته ناجا كه داراي تحصيلات كارشناسي ارشد در رشته حقوق و دانشنامه ليسانس در رشته اي غير از حقوق مي باشند مستند به ماده 2 قانون كيفيت اخذ پروانه وكالت دادگستري مصوب 1376/1/17 تقاضاي معرفي به كانون وكلاء براي اخذ پروانه وكالت دادگستري را مي نمايند بر اين اساس جهت رفع ابهام به وجود آمده موضوع طي نامه شماره 34/4/402/15/37 مورخ 1398/7/10 براي اخذ نظريه مشورتي به آن اداره كل ارسال شده بوده تصوير پيوست لذا با توجه به ارتباط موضوع به اين نيرو در معرفي يا عدم معرفي كاركنان مزبور به كانون وكلاء و ضرورت اخذ نظريه مشورتي از آن حوزه خواهشمند است دستور فرماييد پاسخ لازم را ارسال نمايند. نظريه مشورتي اداره كل حقوقي قوه قضاييه : متقاضيان پروانه وكالت موضوع بند «د» ماده واحده قانون اصلاح ماده 8 لايحه قانوني استقلال كانون وكلاي دادگستري مصوب 1373/4/15 لزوماً بايد داراي ليسانس حقوق قضايي يا گواهي پايان تحصيلات سطوح عاليه از حوزه علميه قم باشند و ماده 2 قانون كيفيت اخذ پروانه وكالت دادگستري مصوب 1376/1/17 از فرض استعلام خروج موضوعي دارد.
102,نظر مشورتي 7/99/340 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287290,استعلام : حسب بند 1 ماده 51 قانون آيين دادرسي دادگاه هاي عمومي و انقلاب در امور مدني مصوب 1379 مي بايستي سن خواهان در دادخواست قيد گردد ولي تمامي دادخواست هاي تنظيمي در دفاتر خدمات الكترونيكي فاقد ستون قيد سن خواهان مي باشد از اين لحاظ مورد ايراد و كيل خوانده قرار مي گيرد و چون موضوع از موارد رفع نقص نمي باشد پاسخ چيست؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : مستفاد از بند 3 ماده¬84 قانون آيين دادرسي دادگاه¬هاي عمومي و انقلاب در امور مدني مصوب 1379 براي اقامه¬ دعوا، اهليت قانوني خواهان شرط است و چنانچه در جلسه¬ نخست دادرسي مورد ايراد خوانده يا وكيل او واقع شود، دادگاه با بررسي اسناد سجلي و هويتي، موضوع اهليت خواهان را بررسي مي¬كند. ليكن عدم ذكر سن خواهان كه در بند يك ماده51 همان قانون آمده است، با توجه به عدم ذكر آن در بند 2 ماده¬53 قانون يادشده، از موارد اخطار رفع نقص دفتر نيست و دادگاه در راستاي بررسي ايرادات به آن مي¬پردازد و در صورت وارد دانستن ايراد به استناد ماده¬89 ناظر به بند 3 ماده84 اين قانون، قرار رد دعوا صادر مي¬كند.
103,نظر مشورتي 7/99/187 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287291,استعلام : با توجه به واگذاري اراضي ملي داخل در محدوده روستا از طرف اداره منابع طبيعي و آبخيزداري به بنياد مسكن انقلاب اسلامي مطابق با ماده 32 آيين نامه اجرايي قانون واگذاري و احيا اراضي در حكومت جمهوري اسلامي ايران و ماده 4 قانون ساماندهي حمايت از توليد و عرضه مسكن و ساير قوانين مرتبط و انجام عمليات اجرايي تهيه و اجراي طرح هادي تفكيك اراضي و واگذاري اراضي ملي به متقاضيان دريافت زمين در روستاها و ساخت و ساز از طرف متقاضيان و با توجه به تجويز قانونگذار جهت اعتراض به ملي شدن اراضي و بعضا صدور آراي قضايي مبني بر مستثنيات شدن اراضي ملي واگذار شده به بنياد اين موضوع باعث ايجاد مشكلات عديده حقوقي و مالي براي اين بنياد و متقاضيان گرديده است از طرفي به موجب تبصره 1 ماده 9 قانون افزايش بهره وري بخش كشاورزي و منابع طبيعي كه اشعار مي دارد در صورت مستثنيات شدن اراضي دولت مكلف است در صورت امكان عين زمين را به وي تحويل داده و يا اگر امكان پذير نباشد و در صورت رضايت مالك عوض زمين يا قيمت كارشناسي آن را پرداخت نمايد لذا با عنايت به اينكه متولي تشخيص اراضي ملي اداره كل منابع طبيعي و آبخيزداري مي باشد و نماينده دولت در اين خصوص مي باشد همچنين در تبصره فوق الذكر به صراحت از كلمه دولت به معناي خاص استفاده شده و از سوي ديگر با توجه به اينكه موجب قانون فهرست نهادها و موسسات قانون برعهده ندارد تكليف قانوني در مواجهه با اين موضوع چيست؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : با توجه به مواد 3 و 5 قانون مديريت خدمات كشوري مصوب 1386 و بند 6 ماده واحده قانون فهرست نهادها و مؤسسات غيردولتي مصوب 1373 منظور از «دولت» در تبصره يك ماده 9 قانون افزايش بهره وري بخش كشاورزي و منابع طبيعي مصوب 1389 شامل بنياد مسكن انقلاب اسلامي كه در حوزه امور عمومي و حاكميتي عهده دار وظايف و خدماتي است، نيز مي شود.
104,نظر مشورتي 7/99/330 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287292,استعلام : در دادگاه بخش چنانچه محل اقامت متهم در حوزه قضايي ديگري باشد كه متهم با احضار در جلسه رسيدگي حاضر نشود و نيابت قضايي به حوزه قضايي محل اقامت متهم جهت تفهيم اتهام ارسال و متهم در آن حوزه قضايي دادسرا حاضر و به او تفهيم اتهام شود و او دفاعيات و اظهارات خود را در مورد اتهام انتسابي بيان دارد و نتيجه به دادگاه بخش ارسال شود آيا قاضي رسيدگي كننده به پرونده در دادگاه بخش بايد وقت رسيدگي تعيين نمود و طرفين را احضار كند و اگر وقت رسيدگي تعيين كند و متهم در دادگاه بخش حاضر نشود راي صادره حضوري است يا غيابي؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : اصولاً رسيدگي كيفري داراي دو مرحله (تحقيقات مقدماتي و دادرسي به معناي اخص) ميباشد كه حسب قانون آيين دادرسي كيفري مصوب 1392، تحقيقات مقدماتي توسط دادسرا (مواد 22 و 92) و دادرسي از سوي دادگاههاي كيفري مذكور در ماده 294 اين قانون صورت ميپذيرد؛ اما در مواردي¬كه پرونده مستقيماً در دادگاه كيفري مطرح ميشود، مطابق قسمت اخير ماده 341 قانون آيين دادرسي كيفري مصوب 1392، انجام تحقيقات مقدماتي توسط دادگاه بايد طبق مقررات مربوط صورت گيرد. بنابراين در مورد فرض سؤال، دادگاه بخش كه مطابق ماده 299 قانون فوقالذكر به تمامي جرايم در صلاحيت دادگاه كيفري دو رسيدگي ميكند، بدواً ميبايد تحقيقات مقدماتي را رأسا انجام داده و پس از آن، چنانچه انجام دادرسي را ضروري تشخيص دهد، نسبت به تعيين وقت رسيدگي و احضار طرفين اقدام كند. در اين صورت، چنانچه متهم يا وكيل او در جلسه يا جلسات رسيدگي دادگاه (كه در مرحله دادرسي است) حضور نيابد و لايحه دفاعيه هم نفرستاده باشد، حكم صادره چنانچه بر محكوميت كيفري وي صادر شود، مطابق ماده 407 قانون يادشده غيابي محسوب ميشود.
105,آيين نامه چگونگي هزينه وجوه حاصل از حق التوليه، حق النظاره و هداياي مستقل و ميزان حق الزحمه امين يا هيأت امناي اماكن مذهبي در سال 1399,1399/03/21,هيات وزيران,https://qavanin.ir/Law/TreeText/286683,"هيأت وزيران در جلسه 21 /3 /1399 به پيشنهاد شماره 260549 /98 مورخ 3 /10 /1398 وزارت فرهنگ و ارشاد اسلامي و به استناد تبصره (1) ماده (5) و ماده (12) قانون تشكيلات و اختيارات سازمان اوقاف و امور خيريه – مصوب 1363 – آيين ‌نامه چگونگي هزينه وجوه حاصل از حق التوليه، حق النظاره و هداياي مستقل و ميزان حق الزحمه امين يا هيأت امناي اماكن مذهبي در سال 1399 را به شرح زير تصويب كرد: آيين ‌نامه چگونگي هزينه وجوه حاصل از حق التوليه، حق النظاره و هداياي مستقل و ميزان حق الزحمه امين يا هيأت امناي اماكن مذهبي در سال 1399 مصوب 1399,03,21 با اصلاحات و الحاقات بعدي  ماده 1 - سازمان اوقاف و امور خيريه كه در اين آيين نامه به اختصار ""سازمان"" ناميده مي شود، مجاز است وجوهي را كه از محل حق التوليه، حق النظاره و هداياي مستقل دريافت مي نمايد، به شرح جداول زير در سال 1399 رأساً هزينه نمايد: جدول الف - منابع و مصارف سال 1399 (ارقام به ميليون ريال) منابع (درآمدها) مصارف (هزينه ها) رديف موضوع پيش بيني سال 1399 موضوع پيش بيني سال 1399 1 مانده اعتبارات مصرف نشده از سال مالي قبل 000 /50 حمايت از برنامه هاي قرآني 000 /207 2 وصول حق التوليه از موقوفات متصرفي 000 /630 حمايت از نشر معارف اسلامي و تبليغات مذهبي 000 /224 3 حمايت از فعاليت هاي اجتماعي 000 /37 4 وصول حق التوليه از بقاع متبركه و اماكن مذهبي 000 /400 حمايت از عمران و حفظ عين موقوفات و بقاع متبركه 000 /263 5 وصول حق النظاره از موقوفات غيرمتصرفي 000 /220 پشتيباني از برنامه هاي مديريتي، حفظ و اداره سازمان و اصحاب وقف 000 /569 جمع كل 000 /300 /1 جمع كل 000 /300 /1 جدول ب : پيش بيني مصارف (هزينه ‌ها) به تفكيك فعاليت هاي اجرايي برنامه ها در سال 1399 (ارقام به ميليون ريال) رديف عناوين برنامه ها فعاليت پيش بيني سال 1399 1 حمايت از برنامه هاي قرآني حمايت از برگزاري مسابقات بين المللي قرآن كريم 000 /60 حمايت از اعزام حفاظ، قاريان و داوران به مسابقات بين المللي قرآن كريم در ساير كشورها 000 /5 حمايت از برگزاري مسابقات داخلي قرآن كريم 000 /20 حمايت از طرح تربيت حافظ و قاري قرآن كريم 000 /20 حمايت از برگزاري محافل و جلسات قرآني 000 /12 حمايت از برنامه هاي دانشگاه علوم و معارف قرآن كريم 000 /90 2 حمايت از نشر معارف اسلامي وتبليغات مذهبي حمايت از ويژه برنامه هاي سراسري سازمان (آرامش بهاري، ياس نبوي (س)، نشاط معنوي، ضيافت الهي، ولايت علوي اكمال دين نبوي (ص) و بصيرت عاشورايي) 000 /10 حمايت از ويژه برنامه هاي بزرگداشت هفته وقف 000 /6 حمايت از چاپ، نشر و توزيع قرآن، كتب مذهبي و محصولات فرهنگي و هنري اسلامي 000 /40 حمايت از برنامه هاي سالانه موسسات و مراكز فرهنگي و قرآني 000 /60 حمايت از برنامه اعزام مبلغ با اولويت بقاع متبركه كم درآمد 000 /30 حمايت از برگزاري كنگره، جشنواره، همايش، كارگاه آموزشي و نمايشگاه هاي مرتبط با وقف و امامزادگان 000 /20 حمايت از برنامه هاي تبليغ و ترويج فرهنگ و معارف اسلامي و انقلابي و فرهنگ وقف و امامزادگان از جمله ساخت فيلم، مستند، آگهي كوتاه تبليغاتي (تيزر)، آگهي نما (بيلبورد) و استفاده از فضاي مجازي 000 /57 سنجش اثربخشي فعاليت هاي فرهنگي و قرآني سازمان اوقاف و امور خيريه 000 /1 3 حمايت از فعاليت هاي اجتماعي حمايت از برنامه هاي توانمندسازي افراد آسيب پذير و در معرض آسيب هاي اجتماعي به ويژه در حاشيه شهرها و همچنين زنان سرپرست خانوار در راستاي اجراي وظايف سازمان 000 /37 4 حمايت از عمران و حفظ عين موقوفات و بقاع متبركه حمايت از برنامه بازسازي، تعمير، تجهيز و نگهداري بقاع متبركه و اماكن مذهبي اسلامي 000 /40 احياء، عمران و آباداني رقبات موقوفات و بقاع متبركه از جمله طرح هاي سرمايه گذاري، تهيه طرح جامع عمراني، طرح هاي تحول موقوفات، سامانه (سيستم) الكترونيكي اطلاعات جغرافيايي (GIS) و جانمايي و تطبيق وضعيت ملك (UTM) 000 /78 اقدامات و فعاليت هاي ثبتي در موقوفات، بقاع و اماكن متبركه از جمله اخذ سند مالكيت، جمع آوري اسناد وقفي 000 /30 اقدامات و فعاليت هاي حقوقي در موقوفات، بقاع و اماكن متبركه از جمله دعاوي حقوقي، تنظيم لوايح 000 /10 حمايت از توسعه زيرساخت هاي فناوري اطلاعات و ارتباطات و دولت الكترونيك 000 /90 جبران خدمت امين و هيات امناي موقوفات و بقاع متبركه (براي موقوفات فاقد درآمد) 000 /15 5 پشتيباني از برنامه هاي مديريتي، حفظ و اداره سازمان و اصحاب وقف جبران خدمت و افزايش بهره وري كاركنان، اصحاب وقف و بقاع متبركه و اماكن مذهبي اسلامي، به گونه اي كه از ميانگين افزايش حقوق كاركنان دولت در سال 1399 بيشتر نباشد. 000 /370 برگزاري كارگاه ها و دوره هاي آموزشي و نشست هاي تخصصي 000 /12 پرداخت اجاره بها اموال و املاك استيجاري در اختيار سازمان با اولويت املاك وقفي 000 /50 حفظ و نگهداري سازمان ازجمله هزينه سوخت و انرژي، حمل و نقل، تأسيسات، عوارض 000 /60 احداث، تعمير و تجهيز ادارات سازمان 000 /65 انجام طرح هاي پژوهشي و مطالعاتي و تدوين متون تخصصي 000 /12 جمع كل 000 /300 /1 تبصره - سازمان مجاز است در سال 1399 برابر سرجمع كلي تا ده درصد (10 %)، در موضوعات منابع و مصارف جدول (الف) با تأييد وزير فرهنگ و ارشاد اسلامي افزايش يا كاهش دهد. ماده 2 - در اجراي ماده (8) اصلاحي آيين نامه نحوه انتخاب و بركناري، شرايط و حدود اختيارات و وظايف امين يا هيئأت امناي اماكن مذهبي و موقوفات اسلامي، موضوع تصويب نامه شماره 83149 /ت48303هـ مورخ 9 /4 /1392، حق الزحمه امين يا هيأت امناي اماكن مذهبي تا سقف پيش بيني شده در جدول (ب) ماده (1)، مطابق جدول زير پرداخت مي شود: - جدول سنجه ها و ميزان حق الزحمه هيأت امناي اماكن مذهبي در سال 1399 رديف شرح شاخص ها ميزان حق الزحمه نفر - سال (مبلغ به ريال) 1 عوايد و نذورات و جذب مشاركت هاي مردمي با تحقق سالانه چهار ميليارد (000 /000 /000 /4) ريال و بيشتر 000 /000 /15 2 عوايد و نذورات و جذب مشاركت هاي مردمي با تحقق سالانه سه ميليارد (000 /000 /000 /3) ريال تا چهار ميليارد (000 /000 /000 /4) ريال 000 /000 /10 3 عوايد و نذورات و جذب مشاركت هاي مردمي با تحقق سالانه دو ميليارد (000 /000 /000 /2) ريال تا سه ميليارد (000 /000 /000 /3) ريال 000 /000 /5 4 عوايد و نذورات و جذب مشاركت هاي مردمي با تحقق سالانه يك ميليارد (000 /000 /000 /1) ريال تا دو ميليارد (000 /000 /000 /2) ريال 000 /000 /3 5 عوايد و نذورات و جذب مشاركت هاي مردمي با تحقق سالانه پانصد ميليون (000 /000 /500) ريال تا يك ميليارد (000 /000 /000 /1) ريال 000 /000 /2 6 ساير اماكن مذهبي به تشخيص سازمان حداكثر 000 /000 /1 ماده 3 - تعهدات دوره مالي سال قبل با موافقت نماينده ولي فقيه و رييس سازمان يا مقام مجاز از طرف وي قابل پرداخت است. ماده 4 - مانده درآمد سازمان در پايان سال به درآمد سال بعد منتقل و منظور خواهد شد. ماده 5 - سال مالي سازمان از اول فروردين ماه تا پايان اسفندماه است. ماده 6 - وزارت فرهنگ و ارشاد اسلامي موظف است تا پايان آبان ماه 1399 پيشنهاد مربوط به آيين نامه چگونگي هزينه وجوه حاصل از حق التوليه، حق النظاره و هداياي مستقل و ميزان حق الزحمه امين يا هيأت امناي اماكن مذهبي در سال 1400 را به همراه گزارش تفريغ آيين ‌نامه سال قبل جهت تصويب در هيأت وزيران ارايه نمايد. معاون اول رئيس جمهور - اسحاق جهانگيري"
106,نظر مشورتي 7/99/335 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287293,استعلام : به استحضار مي رساند بين قضات محترم در خصوص مواد 34 و 58 قانون آيين دادرسي كيفري مصوب 1392 اختلاف نظر مي باشد عده اي از قضات معتقدند ماده 34 از باب عمومي و اطلاق معترض حكم شفاهي و كتبي در خصوص ورود به منزل هم شده است و با اين ماده مامورين مي توانند به ادعاي هماهنگي با قاضي و اخذ مجوز شفاهي به منازل مردم ورود كنند حتي در شب و راجع به ماده 58 كه ارائه اصل دستور قضايي به ورود به منزل را الزامي دانسته توجيهي ندارند و عملا هم برداشتي كه به شرح فوق از ماده 34 داشته نيازي به ملاحظه ماده 58 نمي بينند ولي تعدادي هم از قضات معتقدند اصولا مواد 33 و 34 و 35 ق.آ.د.ك 1392 موضوع رياست و نظارت دادستان بر ضابطين و شيوه نظارت دادستان را مطرح كرده كه در بازرسي از واحدهاي ضابطين چنانچه مشاهده كرد نواقصي در كار تحقيق و تكميل پرونده ها وجود دارد به صورت كتبي و در صورت فوري بودن به صورت شفاهي دستور بر رفع نواقص و تكميل پرونده ها را مي دهد و ضابطين موظفند در مدت تعيين شده از سوي دادستان يا مقام قضايي مثل بازپرس نسبت به رفع نواقص يا تكميل پرونده ها اقدام و نتيجه را به مقام قضايي منعكس نمايند و اگر به هر علتي امكان رفع نقص و تكميل پرونده وجود نداشته باشد در همان مدت مقرر بايد آن را هم به مقام قضايي اطلاع دهند و قيد دستورها در مواد 34 و 35 از نوع عهد ذكري است كه در ماده 33 بيان شده يعني همان دستورهاي لازم در ماده 33 را در مواد 34 و 35 به صورت زير و مشخص و شفاف بيان كرده و در ضمن وظيفه ضابطين را هم معين نموده و اصلا موضوع ماده 34 با 58 هيچ نقطه اشتراك و تلاقي ندارند چون ماده 34 مربوط به بازرسي از واحدهاي ضابطين است و ماده 58 بازرسي از منازل مردم و هر كدام حكم خاص دارد لذا در بازرسي از منازل به علت لزوم رعايت حريم خصوصي و آرامش مردم بايد اصل دستور قضايي به ساكنين منزل نشان داده شده و اين ارائه دستور هم صورت جلسه و به امضاء ساكنين برسد اما اين ضرورت در بازرسي از واحدهاي ضابطين وجود ندارد و دستور شفاهي هم براي رفع نواقص پرونده ها كافي است جهت مزيد استحضار به عرض مي رساند در سفر استاني رياست محترم قوه قضاييه به استان كرمان در بهمن ماده 1398 اين موضوع در جلسه شوراي قضايي استان مطرح و ايشان صراحتا فرمودند حكم شفاهي يا اجازه شفاهي براي ورود به منزل مردم خلاف موازين و بر خلاف قانون است و بايد از آن جلوگيري كرد و به قضات تذكر داد اما تعدادي از قضات دادسراها همچنان بر نظر و شيوه عملي خود اصرار دارند و بر اساس ماده 34 ياد شده همچنان اجازه شفاهي ورود به منزل را حتي در شب صادر مي كنند. با توجه به مطالب ذكر شده و اختلاف برداشت و استدلال طرفين مستدعي است در اين خصوص ارشاد نموده و نسبت ميان ماده 34 و 58 را بيان فرماييد. نظريه مشورتي اداره كل حقوقي قوه قضاييه : مستفاد از ماده 58 قانون آيين دادرسي كيفري مصوب 1392، اين است كه ضابطان دادگستري بايد به هنگام ورود به منازل كه به منظور بازرسي از آنجا صورت مي پذيرد ، اصل دستور قضايي را به متصرف محل، نشان داده و مراتب مزبور را در صورت مجلس قيد كنند و ضرورت رعايت حريم خصوصي اشخاص و تأكيد موازين شرعي و نيز اصل بيست و دوم قانون اساسي جمهوري اسلامي ايران بر حفظ حرمت منازل و همچنين لحاظ مواد 7 و 54 قانون صدرالذكر، ايجاب مي كند كه در ورود به منازل اشخاص و بازرسي از آن، ترتيب مشخص شده در قانون دقيقاً مراعات شود. بنابراين ورود به منازل و انجام بازرسي توسط ضابطان به صرف دستور شفاهي مقام قضايي، بر خلاف ترتيب مقرر قانوني در لزوم ارايه اصل دستور قضايي - كه ناظر به مكتوب بودن آن است - مي باشد و بايد از آن پرهيز شود.
107,نظر مشورتي 7/99/274 مورخ 1399/03/21 اداره كل حقوقي قوه قضائيه,1399/03/21,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/287294,استعلام : چنانچه در يكي از مواد قراردادي توافقي بدين صورت درج شود. تسويه حساب قطعي با انجام مراحل ذيل با پيمانكار تسويه حساب قطعي گرديده و كليه مطالبات و وديعه حسن انجام كار و يا ضمانت نامه مربوطه و يا هر گونه اسناد ذمه اي نزد كارفرما به پيمانكار مسترد مي گردد. الف: كار تحويل قطعي شده و گواهي آن صادر شده باشد. ب: تسويه حساب موقت انجام شده باشد. نظر به اينكه شركت هاي دولتي در رابطه قراردادي كه با شركت هاي پيمانكار در قالب پيمان معيني دارند پس از اجراي تعهدات فيزيكي پيماني و احتساب كاركرد و ديون و مطالبات پيمانكار برابر سند مالي تنظيمي توسط شركت كارفرما كه اصطلاحا به صورت وضعيت قطعي و نهايي مشهور است تسويه حساب نهايي مي نمايند به نظر مي رسد هنگامي كه تسويه حساب قطعي صادر مي شود قطعيت زماني و موضوعي در ايفاي به عقد و سقوط تعهدات رخ مي دهد بديهي است مفهوم قطعيت تسويه در زماني كه طرفين به اثر نهايي آن پايان ادعاها قائل نباشد امكان طرح هر نوع دعوي تا زمان بي نهايت از زمان خاتمه قرارداد وجود دارد و اين تزلزل و احتمال طرح ادعا در آتيه ضمن تخلف از مفاد شرايط فرضي قرارداد با اصل ضوابط ثابت اداري و نيز تامين اعتبار مالي دستگاه هاي اجرايي تضاد و تغاير دارد زيرا برابر مقررات بودجه ساليانه براي مصارف مشخص زماني و موضوع معيني تخصيص مي يابد بنابراين پرسش شركت آن است كه پس از تحقق شرايط مفروض دو گانه شركت پيمانكار مي تواند بدون آنكه اشتباهي در محاسبات از جمله سهو قلم و... رخ داده باشد مجددا مدعي مطالباتي با منشاء قرارداد تسويه شده باشد؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : گرچه سؤال در ذكر شروط قرارداد و زمان و چگونگي اجراي تعهدات مبهم و كلي است؛ اما در هر صورت چگونگي خاتمه يافتن و پايان اجراي تعهدات بايد از شروط قراردادي توافق شده تفسير شود و صرف استرداد تضامين پيمان كه براي حسن انجام كار گرفته مي¬شود، تسويه حساب نهايي و سقوط كامل تعهد محسوب نمي¬شود.
